S.No,name,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,age,numDeadRelations,popularity,isAlive,have_high_title
1200,Lythene Frey,no_title,0,unknown,251.0,House Frey,0,1,1,1,1,1,0,54.0,0,0.160535117056856,1,0
1201,Lyra Mormont,no_title,0,Northmen,277.0,House Mormont,0,0,0,1,1,0,0,28.0,0,0.040133779264214,1,0
1202,Maegelle Frey,no_title,0,unknown,249.0,House Frey,0,1,1,1,0,1,0,56.0,0,0.107023411371237,1,0
1203,Mallador Locke,no_title,1,unknown,,Night's Watch,0,1,1,0,0,0,1,,0,0.0267558528428093,0,0
1204,Malwyn Frey,no_title,1,unknown,284.0,House Frey,0,1,1,1,0,0,0,21.0,0,0.137123745819397,1,0
1205,Manfrey Martell,no_title,0,Dornishmen,,House Martell,0,0,0,1,1,0,1,,0,0.0234113712374581,1,0
1206,Margot Lannister,no_title,0,unknown,,House Lannister,0,0,1,1,1,1,1,,0,0.020066889632107,1,0
1207,Maric Seaworth,no_title,1,unknown,,House Seaworth,0,1,1,1,1,0,1,,0,0.0635451505016722,0,0
1208,Marianne Vance,no_title,0,unknown,262.0,House Vance,0,1,1,1,0,0,0,43.0,0,0.103678929765886,1,0
1209,Mariya Darry,no_title,0,unknown,,House Darry,0,1,1,1,0,1,0,,0,0.190635451505016,1,0
1210,Marissa Frey,no_title,0,unknown,286.0,House Frey,0,1,1,1,0,0,0,19.0,0,0.160535117056856,1,0
1211,Maron Martell,Prince,1,Dornish,,House Martell,0,0,0,1,1,1,1,,5,0.0367892976588628,1,1
1212,Maron Volmark,no_title,1,Ironborn,283.0,House Volmark,0,0,1,1,1,0,1,22.0,0,0.0434782608695652,1,0
1213,Marq Rankenfell,Lord,1,unknown,,Night's Watch,0,0,1,0,0,0,1,,0,0.0501672240802675,1,1
1214,Marsella Waynwood,no_title,0,unknown,,House Waynwood,0,1,1,1,0,1,0,,0,0.0969899665551839,1,0
1215,Matarys Targaryen,Prince,1,unknown,184.0,House Targaryen,0,0,0,0,0,0,1,25.0,0,0.100334448160535,0,1
1216,Martyn Rivers,no_title,0,unknown,,House Frey,1,1,1,1,1,0,0,,0,0.0301003344481605,1,0
1217,Martyn Lannister,no_title,1,unknown,285.0,House Lannister,0,1,1,1,1,0,0,20.0,5,0.137123745819397,1,0
1218,Marwyn Belmore,no_title,1,unknown,,House Belmore,0,1,1,1,0,0,1,,0,0.0234113712374581,1,0
1219,Mathis Frey,no_title,0,unknown,294.0,House Frey,0,1,1,1,0,0,0,11.0,0,0.0836120401337792,1,0
1220,Matthar,no_title,1,unknown,,Night's Watch,1,1,1,1,1,0,0,,0,0.0234113712374581,1,0
1221,Mawney,no_title,1,unknown,,Night's Watch,0,0,1,1,1,0,0,,0,0.0234113712374581,0,0
1222,Medgar Tully,Lord,1,Rivermen,,House Tully,0,0,0,0,0,0,1,,0,0.0167224080267558,0,1
1223,Medger Cerwyn,no_title,1,Northmen,,House Cerwyn,1,1,0,0,0,0,1,,1,0.0635451505016722,0,0
1224,Megga Tyrell,no_title,0,unknown,286.0,House Tyrell,0,0,1,1,1,0,0,19.0,0,0.153846153846153,1,0
1225,Meldred Merlyn,Lord,0,Ironborn,,House Merlyn,0,1,1,1,1,0,1,,0,0.0234113712374581,1,1
1226,Melesa Crakehall,no_title,0,unknown,,House Crakehall,0,1,1,1,0,1,0,,0,0.0501672240802675,1,0
1227,Melara Crane,no_title,0,unknown,,House Crane,0,1,1,1,0,1,0,,0,0.0668896321070234,1,0
1228,Melessa Florent,no_title,0,unknown,,House Florent,0,1,1,1,0,1,0,,0,0.0869565217391304,1,0
1229,Mellara Rivers,no_title,0,unknown,,House Frey,0,1,1,1,1,0,0,,0,0.0167224080267558,1,0
1230,Melwyn Sarsfield,no_title,1,unknown,,House Sarsfield,0,0,1,1,0,1,1,,0,0.0301003344481605,1,0
1231,Melwys Rivers,no_title,0,unknown,,unknown,0,1,1,1,1,0,1,,0,0.0234113712374581,1,0
1232,Meredyth Crane,no_title,0,unknown,,House Crane,0,0,1,1,1,0,0,,0,0.0301003344481605,1,0
1233,Merianne Frey,no_title,0,unknown,288.0,House Frey,0,1,1,1,0,0,0,17.0,0,0.0836120401337792,1,0
1234,Merlon Crakehall,no_title,1,unknown,,House Crakehall,0,0,1,1,0,0,1,,0,0.0267558528428093,1,0
1235,Mezzara,no_title,1,Ghiscari,,House of Merreq,0,0,0,0,1,0,1,,0,0.0167224080267558,1,0
1236,Mina Tyrell,no_title,0,unknown,,House Tyrell,1,1,1,1,1,1,0,,0,0.163879598662207,1,0
1237,Moelle,no_title,0,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.0301003344481605,1,0
1238,Monterys Velaryon,Lord,1,unknown,293.0,House Velaryon,0,0,1,1,0,0,1,12.0,0,0.020066889632107,1,1
1239,Moredo Prestayn,no_title,1,Braavosi,,unknown,0,0,0,1,0,0,1,,0,0.0100334448160535,1,0
1240,Monford Velaryon,Lord,1,Valyrian,,House Velaryon,0,1,1,0,0,0,1,,0,0.0234113712374581,0,1
1241,Moribald Chester,no_title,0,unknown,,House Chester,0,0,0,1,1,0,1,,0,0.020066889632107,1,0
1242,Morton Waynwood,no_title,1,unknown,,House Waynwood,1,1,1,1,1,0,1,,0,0.0367892976588628,1,0
1243,Morya Frey,Lady,0,unknown,268.0,House Frey,0,1,1,1,1,1,1,37.0,0,0.120401337792642,1,1
1244,Mullin,no_title,0,unknown,,Night's Watch,0,1,1,1,1,0,1,,0,0.0234113712374581,1,0
1245,Moryn Tyrell,no_title,1,unknown,,House Tyrell,1,1,1,1,1,0,0,,0,0.140468227424749,1,0
1246,Munda,no_title,1,Free Folk,,unknown,0,0,1,1,1,1,0,,0,0.0267558528428093,1,0
1247,Muttering Bill,no_title,1,unknown,,Night's Watch,0,0,1,1,1,0,0,,0,0.020066889632107,0,0
1248,Mushroom,no_title,1,unknown,,House Targaryen,0,0,0,0,0,0,0,,0,0.0468227424749163,1,0
1249,Murmison,no_title,1,unknown,,Faith of the Seven,0,0,1,0,0,0,0,,0,0.31438127090301,0,0
1250,Mylenda Caron,no_title,1,unknown,258.0,House Caron,0,1,1,1,0,1,0,47.0,0,0.107023411371237,1,0
1251,Myles Smallwood,King,1,unknown,,House Smallwood,0,0,1,0,0,0,1,,0,0.167224080267558,1,1
1252,Myles Mooton,no_title,1,unknown,,House Mooton,0,0,1,1,0,0,1,,0,0.0267558528428093,0,0
1253,Myria Jordayne,no_title,1,Dornish,,House Jordayne,0,0,1,1,1,0,0,,0,0.0133779264214046,1,0
1254,Myles Manwoody,no_title,1,unknown,,House Manwoody,0,0,1,1,0,0,1,,0,0.0267558528428093,1,0
1255,Mysaria,no_title,0,Lysene,,unknown,0,0,0,0,0,0,1,,0,0.0133779264214046,1,0
1256,Myrielle Lannister,no_title,0,unknown,,House Lannister,1,1,1,1,1,0,0,,0,0.0702341137123745,1,0
1257,Noho Dimittis,no_title,1,Braavosi,,Iron Bank of Braavos,0,0,0,1,1,0,0,,0,0.0133779264214046,1,0
1258,Norne Goodbrother,no_title,0,Ironborn,,House Goodbrother of Shatterstone,0,1,1,1,1,0,1,,0,0.020066889632107,1,0
1259,Norbert Vance,Lord,1,unknown,,House Vance of Atranta,0,0,1,1,1,0,1,,0,0.0367892976588628,1,1
1260,Nymella Toland,no_title,0,Dornish,,House Toland,0,0,1,1,1,0,1,,0,0.0434782608695652,1,0
1261,Nysterica,no_title,0,unknown,,unknown,0,0,1,1,1,0,0,,0,0.0267558528428093,1,0
1262,Ollidor,no_title,1,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.0167224080267558,1,0
1263,Ollo Lophand,no_title,1,Tyroshi,,Night's Watch,0,0,1,1,1,0,0,,0,0.0367892976588628,0,0
1264,Olyvar Frey,no_title,1,unknown,281.0,House Frey,1,1,1,1,1,0,0,24.0,1,0.0836120401337792,1,0
1265,Omer Blackberry,no_title,0,unknown,,House Blackberry,0,0,1,1,1,0,0,,0,0.0234113712374581,1,0
1266,Olymer Tyrell,no_title,1,unknown,,House Tyrell,0,0,1,1,0,1,1,,0,0.130434782608695,1,0
1267,Ondrew Locke,Lord,1,Northmen,,House Locke,0,1,1,1,1,0,1,,0,0.0367892976588628,1,1
1268,Orbert Caswell,Lord,1,unknown,,House Caswell,0,0,0,1,0,0,1,,0,0.0568561872909698,0,1
1269,Ordello,no_title,0,Pentoshi,,unknown,0,0,0,0,1,0,1,,0,0.0133779264214046,0,0
1270,Omer Florent,no_title,0,unknown,,unknown,0,1,1,1,0,0,1,,0,0.0702341137123745,1,0
1271,Orland of Oldtown,no_title,1,unknown,,House Baratheon of King's Landing,0,0,1,1,1,0,0,,0,0.0066889632107023,1,0
1272,Ormond Yronwood,no_title,0,unknown,,House Yronwood,0,0,0,0,0,0,1,,0,0.0,1,0
1273,Orphan Oss,no_title,0,unknown,,Night's Watch,0,0,1,1,1,0,0,,0,0.0234113712374581,0,0
1274,Osbert Serry,Lord,0,unknown,,House Serry,0,0,0,1,1,0,1,,0,0.0267558528428093,1,1
1275,Osmund Frey,no_title,0,unknown,297.0,House Frey,0,1,1,1,0,0,0,8.0,0,0.0501672240802675,1,0
1276,Oswell Kettleblack,no_title,1,unknown,,House Kettleblack,0,0,1,1,1,0,0,,0,0.0568561872909698,1,0
1277,Ossifer Plumm,Lord,1,unknown,,House Plumm,0,0,1,1,1,1,1,,0,0.0869565217391304,0,1
1278,Otho Bracken,no_title,1,unknown,,House Bracken,0,0,0,0,0,0,1,,0,0.0267558528428093,1,0
1279,Ottyn Wythers,no_title,0,unknown,230.0,House Wythers,0,1,1,0,0,0,1,69.0,0,0.0434782608695652,0,0
1280,Owen Norrey,no_title,0,Northern mountain clans,,House Norrey,0,0,1,1,0,0,0,,0,0.0301003344481605,0,0
1281,Pate of the Blue Fork,no_title,1,unknown,,House Frey,0,1,1,1,0,1,1,,0,0.170568561872909,0,0
1282,Patrek Mallister,no_title,1,unknown,,House Mallister,1,1,1,1,1,0,0,,0,0.0769230769230769,1,0
1283,Patrek Vance,no_title,0,unknown,264.0,House Vance,0,1,1,1,0,0,0,41.0,0,0.103678929765886,1,0
1284,Perriane Frey,no_title,0,unknown,241.0,House Haigh,0,1,1,1,1,1,0,64.0,0,0.0735785953177257,1,0
1285,Perra Frey,no_title,0,unknown,294.0,House Frey,0,1,1,1,0,0,0,11.0,0,0.100334448160535,1,0
1286,Perwyn Frey,no_title,1,unknown,269.0,House Frey,1,1,1,1,1,0,1,36.0,0,0.0836120401337792,1,0
1287,Philip Foote,no_title,1,unknown,,House Foote,0,1,1,0,1,0,1,,0,0.0501672240802675,1,0
1288,Philip Plumm,Lord,1,unknown,,House Plumm,0,0,1,1,1,0,1,,0,0.0301003344481605,1,1
1289,Pono,no_title,0,Dothraki,,unknown,1,1,1,1,1,0,1,,0,0.060200668896321,1,0
1290,Qarro Volentin,no_title,0,Braavosi,,unknown,0,0,0,1,0,0,1,,0,0.0133779264214046,1,0
1291,Qarlton Chelsted,Master,1,unknown,,House Chelsted,0,0,1,1,0,0,1,,0,0.357859531772575,0,1
1292,Lord Commander Qorgyle,Lord,1,unknown,,House Qorgyle,0,0,1,0,0,0,1,,0,0.0668896321070234,0,1
1293,Quent,no_title,1,northmen,,House Stark,1,1,1,1,0,0,0,,0,0.0234113712374581,1,0
1294,Quenten Banefort,no_title,1,unknown,,House Banefort,1,0,1,1,1,0,1,,0,0.0234113712374581,1,0
1295,Quenton Hightower,no_title,1,unknown,,House Hightower,0,0,0,1,0,0,1,,0,0.0066889632107023,1,0
1296,Quentyn Ball,no_title,1,unknown,,House Ball,0,0,0,0,0,0,1,,0,0.0668896321070234,0,0
1297,Quentyn Qorgyle,no_title,0,unknown,,House Qorgyle,0,0,0,1,1,0,1,,0,0.0234113712374581,1,0
1298,Quincy Cox,no_title,1,unknown,,House Cox,0,0,0,1,0,0,1,,0,0.0334448160535117,1,0
1299,Ragwyle,no_title,0,Free folk,,unknown,0,1,1,1,1,0,0,,0,0.0100334448160535,1,0
1300,Ralf Kenning,no_title,1,Ironborn,,House Kenning of Harlaw,0,0,0,1,1,0,1,,0,0.0468227424749163,0,0
1301,Raymun Redbeard,no_title,1,free folk,,unknown,0,0,0,0,0,0,1,,0,0.0,0,0
1302,Raynard,no_title,1,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.020066889632107,1,0
1303,Raynald Westerling,no_title,1,unknown,,House Westerling,0,0,1,1,0,0,1,,0,0.0702341137123745,0,0
1304,Red Alyn of the Rosewood,no_title,1,unknown,,Night's Watch,0,0,1,0,0,0,0,,0,0.0133779264214046,0,0
1305,Raynard Ruttiger,no_title,0,unknown,,House Ruttiger,0,0,0,1,1,0,1,,0,0.020066889632107,1,0
1306,Raymund Frey,no_title,1,unknown,264.0,House Frey,0,1,1,1,1,1,1,41.0,0,0.177257525083612,1,0
1307,Regenard Estren,no_title,0,unknown,,House Estren,1,0,1,1,1,0,1,,0,0.020066889632107,1,0
1308,Renly Norcross,no_title,1,unknown,296.0,House Norcross,0,1,1,1,0,0,0,9.0,0,0.0836120401337792,1,0
1309,Renfred Rykker,no_title,1,unknown,,House Rykker,0,0,0,1,1,0,1,,0,0.0234113712374581,1,0
1310,Rhea Royce,no_title,0,unknown,,House Royce,0,0,0,0,0,1,1,,0,0.0936454849498327,0,0
1311,Rennifer Longwaters,no_title,1,unknown,,House Longwaters,0,0,0,1,1,0,1,,0,0.0167224080267558,1,0
1312,Rhea Florent,no_title,0,unknown,,House Florent,0,1,1,1,0,1,0,,0,0.107023411371237,1,0
1313,Rhogoro,no_title,1,Dothraki,,unknown,1,0,0,1,0,0,1,,0,0.0100334448160535,1,0
1314,Rickard Ryswell,no_title,1,Northmen,,House Ryswell,0,0,0,1,1,0,0,,0,0.040133779264214,1,0
1315,Rickard Thorne,no_title,1,unknown,,House Thorne,0,0,0,0,0,0,1,,0,0.0267558528428093,0,0
1316,Rickard Wylde,no_title,0,unknown,295.0,House Wylde,0,1,1,1,0,0,0,10.0,0,0.160535117056856,1,0
1317,Robert Frey,no_title,0,unknown,286.0,House Frey,0,1,1,1,0,0,0,19.0,0,0.060200668896321,1,0
1318,Robert Flowers,no_title,1,unknown,,Kingsguard,0,0,0,1,0,0,1,,0,0.060200668896321,1,0
1319,Robert Brax,no_title,0,unknown,,House Brax,0,1,1,0,0,0,1,,0,0.0468227424749163,0,0
1320,Robin Hill,Lord,1,unknown,,Night's Watch,0,0,1,0,0,0,1,,0,0.0568561872909698,1,1
1321,Robin Flint,Lord,0,unknown,,House Flint of Widow's Watch,1,1,1,1,0,0,1,,0,0.0501672240802675,0,1
1322,Robin Moreland,Lord,1,unknown,,House Moreland,0,0,0,1,1,0,1,,0,0.0133779264214046,1,1
1323,Robin Ryger,no_title,1,unknown,237.0,House Ryger,1,1,1,1,1,0,1,68.0,0,0.0735785953177257,1,0
1324,Rodrik Flint,Lord,1,unknown,,House Flint,0,0,1,0,0,0,1,,0,0.0635451505016722,1,1
1325,Rodrik Stark,King,1,Northmen,,House Stark,1,0,0,0,0,0,1,,0,0.040133779264214,1,1
1326,Rodrik Ryswell,no_title,1,Northmen,,House Ryswell,0,0,0,1,1,0,1,,0,0.040133779264214,1,0
1327,Roger Hogg,no_title,1,unknown,,House Hogg,0,0,0,1,0,0,1,,0,0.0267558528428093,1,0
1328,Rodwell Stark,no_title,1,Northmen,,House Stark,0,1,0,0,0,1,1,,0,0.130434782608695,1,0
1329,Rolland Longthorpe,no_title,0,unknown,,House Longthorpe,0,0,0,1,1,0,1,,0,0.0167224080267558,1,0
1330,Rolland Uffering,no_title,1,unknown,,House Uffering,0,0,0,0,0,1,1,,0,0.0234113712374581,1,0
1331,Ronel Rivers,no_title,0,unknown,,House Frey,1,1,1,1,1,0,0,,0,0.0234113712374581,1,0
1332,Ronald Connington,no_title,1,unknown,,House Connington,0,0,0,0,1,0,1,,0,0.0334448160535117,1,0
1333,Ronald Vance,no_title,1,unknown,,House Vance of Atranta,0,0,1,1,0,0,1,,0,0.0267558528428093,1,0
1334,Roro Uhoris,no_title,1,Tyroshi,,unknown,0,0,1,0,1,0,1,,0,0.020066889632107,1,0
1335,Royce Coldwater,no_title,0,unknown,,House Coldwater,0,0,0,1,0,0,1,,0,0.0066889632107023,1,0
1336,Rufus Leek,no_title,0,unknown,,House Leek,0,0,0,1,1,0,1,,0,0.0267558528428093,1,0
1337,Rugen,no_title,1,unknown,,unknown,1,0,1,1,0,0,1,,0,0.0234113712374581,1,0
1338,Runcel Hightower,Lord,1,unknown,,House Hightower,0,0,1,0,0,0,1,,0,0.0535117056856187,1,1
1339,Rupert Brax,no_title,1,unknown,,House Brax,0,1,1,0,0,0,1,,0,0.040133779264214,0,0
1340,Rycherd Crane,no_title,0,unknown,,House Crane,0,1,1,1,0,1,1,,0,0.0702341137123745,1,0
1341,Ryam Redwyne,no_title,1,unknown,,House Redwyne,1,1,1,1,0,0,1,,0,0.364548494983277,0,0
1342,Ryam Florent,no_title,1,unknown,,House Florent,0,1,1,1,0,0,1,,0,0.0635451505016722,1,0
1343,Ryger Rivers,no_title,1,unknown,,House Frey,1,1,1,1,1,0,0,,1,0.0234113712374581,1,0
1344,Ryella Frey,no_title,0,unknown,294.0,House Frey,0,1,1,1,0,0,0,11.0,0,0.137123745819397,1,0
1345,Ryella Royce,no_title,0,unknown,,House Royce,0,1,1,1,0,1,0,,0,0.140468227424749,1,0
1346,Rylene Florent,no_title,0,unknown,,House Florent,0,1,1,1,0,1,0,,0,0.0702341137123745,1,0
1347,Ryon Allyrion,no_title,1,Dornish,,House Allyrion,0,0,1,1,1,1,1,,0,0.0535117056856187,1,0
1348,Saera Targaryen,no_title,1,Valyrian,61.0,House Targaryen,0,0,0,0,0,0,1,100.0,0,0.0702341137123745,0,0
1349,Sallei Paege,no_title,0,unknown,,House Paege,0,1,1,1,0,1,0,,0,0.0802675585284281,1,0
1350,Sandor Frey,no_title,0,unknown,287.0,House Frey,0,1,1,1,0,0,0,18.0,0,0.147157190635451,1,0
1351,Sarya Whent,Lady,0,unknown,,House Whent,0,1,1,1,1,1,1,,0,0.0301003344481605,1,1
1352,Sarra Frey,no_title,0,unknown,285.0,House Frey,0,1,1,1,0,0,0,20.0,0,0.137123745819397,1,0
1353,Sawane Botley,no_title,1,Ironborn,,House Botley,0,1,1,1,0,0,1,,0,0.0903010033444816,0,0
1354,Scolera,no_title,0,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.0167224080267558,1,0
1355,Sebaston Farman,no_title,1,Westerman,,House Farman,0,0,0,1,1,0,1,,0,0.020066889632107,1,0
1356,Selwyn Tarth,no_title,1,unknown,245.0,House Tarth,0,1,1,1,1,0,0,60.0,0,0.0635451505016722,1,0
1357,Selmond Stackspear,Lord,0,unknown,,House Stackspear,0,0,1,1,1,0,1,,0,0.020066889632107,1,1
1358,Serala,no_title,0,Myrish,,House Darklyn,0,0,0,1,0,1,1,,0,0.0434782608695652,1,0
1359,Serwyn of the Mirror Shield,no_title,1,unknown,,Kingsguard,0,0,0,0,0,0,1,,0,0.0,1,0
1360,Serra Frey,no_title,0,unknown,285.0,House Frey,0,1,1,1,0,0,0,20.0,0,0.137123745819397,1,0
1361,Shella Whent,no_title,0,Rivermen,,House Whent,1,1,1,1,1,1,1,,1,0.0802675585284281,0,0
1362,Shierle Swyft,no_title,0,unknown,,House Swyft,0,0,1,1,0,1,0,,0,0.0267558528428093,1,0
1363,Shiera Crakehall,no_title,0,unknown,,House Crakehall,0,0,1,1,1,1,0,,0,0.0668896321070234,1,0
1364,Shirei Frey,no_title,0,unknown,292.0,House Frey,0,1,1,1,1,0,0,13.0,0,0.0434782608695652,1,0
1365,Simon Staunton,no_title,1,unknown,,House Staunton,0,0,0,0,0,1,1,,0,0.0167224080267558,1,0
1366,Sigfryd Harlaw,Master,1,Ironborn,,House Harlaw of Harlaw Hall,0,0,0,1,1,0,1,,0,0.0635451505016722,1,1
1367,Lord Staunton,no_title,1,unknown,,House Staunton,0,0,0,0,0,0,1,,0,0.0167224080267558,0,0
1368,Stannis Seaworth,no_title,1,unknown,289.0,House Seaworth,0,1,1,1,1,0,0,16.0,0,0.0568561872909698,1,0
1369,Steffon Seaworth,no_title,1,unknown,293.0,House Seaworth,0,1,1,1,1,0,0,12.0,0,0.0635451505016722,1,0
1370,Steffon Frey,no_title,0,unknown,263.0,House Frey,0,1,1,1,0,0,0,42.0,0,0.100334448160535,1,0
1371,Steffon Swyft,no_title,1,unknown,,House Swyft,0,0,1,1,1,0,1,,0,0.0301003344481605,1,0
1372,Steffon Darklyn,no_title,0,unknown,,House Darklyn,0,0,0,0,0,0,1,,0,0.0936454849498327,0,0
1373,Steffon Stackspear,no_title,0,unknown,,House Stackspear,0,0,1,1,0,0,1,,0,0.020066889632107,1,0
1374,Sumner Crakehall,no_title,1,unknown,,House Crakehall,0,0,1,1,0,0,1,,0,0.0267558528428093,1,0
1375,Sylas Flatnose,King,1,Ironborn,,unknown,0,0,0,1,0,0,1,,0,0.0100334448160535,1,1
1376,Sybell Spicer,no_title,0,unknown,,House Spicer,0,0,1,1,0,1,1,,0,0.0869565217391304,1,0
1377,Symon Santagar,no_title,1,unknown,,House Santagar,0,0,0,1,1,0,1,,0,0.0167224080267558,1,0
1378,Sybelle Glover,no_title,0,Northmen,,House Locke,0,1,1,1,1,1,1,,0,0.0702341137123745,1,0
1379,Sylwa Paege,no_title,0,unknown,,House Paege,0,1,1,1,0,1,0,,0,0.0802675585284281,1,0
1380,Symon Hollard,no_title,1,unknown,,House Hollard,0,0,0,1,0,0,1,,0,0.0434782608695652,1,0
1381,Symond Templeton,no_title,0,unknown,,House Templeton,0,0,0,1,1,0,1,,0,0.0301003344481605,1,0
1382,Symond Frey,no_title,1,unknown,252.0,House Frey,0,1,1,1,1,1,0,48.0,0,0.20066889632107,0,0
1383,Tallad,no_title,1,unknown,,House Baratheon of King's Landing,0,1,1,1,1,0,1,,0,0.0468227424749163,1,0
1384,Tanton Fossoway,no_title,0,unknown,,House Fossoway of Cider Hall,0,1,1,1,1,0,1,,0,0.0234113712374581,1,0
1385,Ternesio Terys,no_title,1,Braavosi,,unknown,0,0,1,1,0,0,1,,0,0.0234113712374581,1,0
1386,Terrence Kenning,no_title,0,unknown,,House Kenning of Kayce,0,0,1,1,1,0,1,,0,0.0167224080267558,1,0
1387,Theodan Wells,no_title,0,Northmen,,House Wells,0,0,0,1,1,0,1,,0,0.0167224080267558,1,0
1388,Terrence Toyne,no_title,1,unknown,,House Toyne,0,0,1,1,1,0,1,,0,0.040133779264214,0,0
1389,Theodore Tyrell,no_title,1,unknown,,House Tyrell,0,0,1,1,0,1,1,,0,0.137123745819397,1,0
1390,Theomar Smallwood,no_title,1,unknown,,House Smallwood,0,0,1,1,1,1,1,,0,0.0434782608695652,1,0
1391,Theomore Harlaw,Lord,1,unknown,,House Harlaw,0,0,0,1,0,0,1,,0,0.0535117056856187,1,1
1392,Tim Tangletongue,no_title,0,unknown,,Night's Watch,0,0,1,1,1,0,0,,0,0.0133779264214046,1,0
1393,Three-Tooth,no_title,0,Ironborn,,House Harlaw,0,0,0,1,0,0,1,,0,0.0100334448160535,1,0
1394,Titus Peake,no_title,1,unknown,,House Peake,0,0,1,1,1,1,1,,0,0.020066889632107,1,0
1395,Tion Frey,no_title,1,unknown,279.0,unknown,1,1,1,1,1,0,0,20.0,0,0.120401337792642,0,0
1396,Todder,no_title,1,unknown,,Night's Watch,1,1,1,0,1,0,0,,0,0.0367892976588628,1,0
1397,Tomard,no_title,1,northmen,249.0,House Stark,1,1,1,0,1,0,0,49.0,0,0.0635451505016722,0,0
1398,Tommen Costayne,no_title,0,unknown,,House Costayne,0,0,0,1,0,0,1,,0,0.0066889632107023,1,0
1399,Torbert,no_title,1,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.0167224080267558,1,0
1400,Torren Liddle,no_title,0,Northern mountain clans,,House Liddle,0,0,0,1,1,0,1,,0,0.020066889632107,1,0
1401,Torwynd,no_title,1,Free Folk,,unknown,0,0,1,1,1,0,0,,0,0.0267558528428093,0,0
1402,Trebor Jordayne,Lord,0,unknown,,House Jordayne,0,0,0,1,1,0,1,,0,0.0167224080267558,1,1
1403,Tremond Gargalen,no_title,0,Dornish,,House Gargalen,0,0,1,1,1,0,1,,0,0.0234113712374581,1,0
1404,Tristan Mudd,Lord,1,unknown,,House Mudd,0,0,1,0,0,0,1,,0,0.0535117056856187,1,1
1405,Triston of Tally Hill,no_title,0,unknown,,House Sunglass,0,0,1,1,1,0,1,,0,0.0301003344481605,1,0
1406,Triston Farwynd,no_title,0,Ironborn,,House Farwynd,0,0,0,1,1,0,1,,0,0.0133779264214046,1,0
1407,Triston Sunderland,no_title,1,unknown,,House Sunderland,0,0,0,1,1,0,1,,0,0.0301003344481605,1,0
1408,Tybolt Hetherspoon,no_title,1,unknown,,House Hetherspoon,0,0,0,1,1,0,1,,0,0.0100334448160535,1,0
1409,Tybolt Crakehall,no_title,1,unknown,,House Crakehall,0,0,1,1,0,0,1,,0,0.0234113712374581,1,0
1410,Tybolt Lannister,no_title,1,Westerman,,House Lannister,0,0,0,0,0,1,1,,0,0.0769230769230769,0,0
1411,Tyana Wylde,no_title,0,unknown,,House Wylde,0,1,1,1,0,1,0,,0,0.0501672240802675,1,0
1412,Tyta Frey,no_title,0,unknown,269.0,House Frey,0,1,1,1,1,0,0,36.0,0,0.0869565217391304,1,0
1413,Tyrek Lannister,no_title,1,unknown,286.0,House Lannister,1,1,1,1,1,1,0,13.0,0,0.133779264214046,0,0
1414,Tysane Frey,no_title,0,unknown,292.0,House Frey,0,1,1,1,0,0,0,13.0,0,0.0836120401337792,1,0
1415,Tytos Brax,no_title,1,unknown,,House Brax,1,1,1,1,1,0,1,,0,0.0434782608695652,1,0
1416,Tytos Frey,no_title,1,unknown,261.0,House Frey,0,1,1,1,0,1,1,38.0,0,0.0635451505016722,0,0
1417,Tywin Frey,no_title,1,unknown,287.0,House Frey,0,1,1,1,1,0,1,18.0,0,0.0802675585284281,1,0
1418,Ulrick Dayne,no_title,1,Dornish,,House Dayne,0,0,0,0,0,0,1,,0,0.0066889632107023,1,0
1419,Ulwyck Uller,no_title,1,unknown,,House Uller,0,0,1,1,1,0,1,,0,0.020066889632107,1,0
1420,Unella,no_title,0,unknown,,Faith of the Seven,0,0,0,1,1,0,0,,0,0.020066889632107,1,0
1421,Utherydes Wayn,no_title,0,unknown,237.0,House Wayn,1,1,1,1,1,0,1,68.0,0,0.0334448160535117,1,0
1422,Uthor Tollett,no_title,0,Valemen,,House Tollett,0,0,0,1,0,0,1,,0,0.0100334448160535,1,0
1423,Vaemond Velaryon,no_title,1,Valyrian,,House Velaryon,0,0,0,0,0,0,1,,0,0.0301003344481605,0,0
1424,Valaena Velaryon,no_title,0,Valyrian,,House Velaryon,0,0,0,0,0,1,1,,0,0.0802675585284281,1,0
1425,Vayon Poole,no_title,1,unknown,,House Poole,1,1,0,0,0,0,1,,0,0.0535117056856187,0,0
1426,Vickon Greyjoy,Lord,0,unknown,,House Greyjoy,1,1,1,1,0,0,1,,0,0.0367892976588628,0,1
1427,Viserys Plumm,Lord,0,unknown,176.0,House Plumm,0,0,0,0,1,0,1,100.0,0,0.0936454849498327,0,1
1428,Vylarr,no_title,1,unknown,,House Lannister,0,1,1,1,1,0,1,,0,0.040133779264214,1,0
1429,Vortimer Crane,no_title,0,unknown,,House Crane,1,1,1,1,1,0,1,,0,0.0267558528428093,1,0
1430,Walda Rivers,no_title,0,unknown,294.0,House Frey,0,1,1,1,0,0,0,11.0,0,0.0334448160535117,1,0
